seed,state_idx,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode
0,2040,5,"[-0.013857956044375896, -0.27396780252456665]","[0.4977434277534485, 0.2376333475112915]","[1.0093446969985962, 0.749234676361084]","[-0.5116013884544373, -0.5116011500358582]","[0.5116012692451477, 0.5116013288497925]",1,0
0,1644,1,"[-0.5953947901725769, -0.27451828122138977]","[-1.414768099784851, -1.0938915014266968]","[-2.2341413497924805, -1.9132647514343262]","[0.8193733096122742, 0.8193732500076294]","[-0.8193732500076294, -0.8193732500076294]",-1,1
0,1644,3,"[1.09519624710083, 1.2599906921386719]","[-1.2420660257339478, -1.077271580696106]","[-3.5793282985687256, -3.4145336151123047]","[2.3372621536254883, 2.3372621536254883]","[-2.3372621536254883, -2.3372621536254883]",-1,1
0,1644,5,"[-0.5498831868171692, -0.5177539587020874]","[-1.0614845752716064, -1.0293552875518799]","[-1.5730857849121094, -1.5409566164016724]","[0.5116013884544373, 0.5116013288497925]","[-0.5116012096405029, -0.5116013288497925]",-1,1
0,2510,1,"[0.5954218506813049, 0.6985445618629456]","[-0.22395139932632446, -0.12082867324352264]","[-1.0433247089385986, -0.9402019381523132]","[0.8193732500076294, 0.8193732500076294]","[-0.8193733096122742, -0.8193732500076294]",-1,1
0,2510,3,"[2.169908285140991, 2.1381797790527344]","[-0.16735395789146423, -0.19908234477043152]","[-2.5046162605285645, -2.536344528198242]","[2.3372621536254883, 2.3372621536254883]","[-2.3372623920440674, -2.3372621536254883]",-1,1
0,2510,5,"[0.4200443923473358, 0.27481168508529663]","[-0.09155689179897308, -0.2367895543575287]","[-0.6031582951545715, -0.748390793800354]","[0.5116012692451477, 0.5116012096405029]","[-0.5116013884544373, -0.5116012096405029]",-1,1
0,1807,1,"[-1.2752461433410645, -1.3499852418899536]","[-2.0946195125579834, -2.169358491897583]","[-2.9139926433563232, -2.988731861114502]","[0.819373369216919, 0.8193732500076294]","[-0.8193731307983398, -0.819373369216919]",-1,1
0,1807,3,"[0.4816303551197052, 0.2893816828727722]","[-1.855631947517395, -2.0478804111480713]","[-4.192893981933594, -4.385142803192139]","[2.3372623920440674, 2.3372621536254883]","[-2.3372621536254883, -2.3372623920440674]",-1,1
0,1807,5,"[-1.1036263704299927, -1.3937286138534546]","[-1.6152278184890747, -1.9053298234939575]","[-2.126828908920288, -2.41693115234375]","[0.511601448059082, 0.5116012096405029]","[-0.5116010904312134, -0.5116013288497925]",-1,1
0,1953,1,"[1.6391239166259766, 1.7427082061767578]","[0.8197506666183472, 0.9233349561691284]","[0.0003774237120524049, 0.10396168380975723]","[0.8193732500076294, 0.8193732500076294]","[-0.8193732500076294, -0.8193732500076294]",-1,1
0,1953,3,"[3.111849546432495, 3.0805373191833496]","[0.7745871543884277, 0.7432753443717957]","[-1.5626749992370605, -1.5939868688583374]","[2.3372623920440674, 2.337261915206909]","[-2.3372621536254883, -2.3372621536254883]",-1,1
0,1953,5,"[1.2701464891433716, 1.1252893209457397]","[0.7585449814796448, 0.6136882901191711]","[0.24694372713565826, 0.10208693146705627]","[0.5116015076637268, 0.5116010308265686]","[-0.5116012692451477, -0.5116013288497925]",-1,1
0,1472,1,"[3.637308120727539, 3.9489927291870117]","[2.817934989929199, 3.1296193599700928]","[1.9985617399215698, 2.310246229171753]","[0.8193731307983398, 0.819373369216919]","[-0.8193732500076294, -0.8193731307983398]",-1,1
0,1472,3,"[4.915210723876953, 5.071709632873535]","[2.5779483318328857, 2.7344470024108887]","[0.2406863123178482, 0.3971848785877228]","[2.3372623920440674, 2.3372626304626465]","[-2.337261915206909, -2.3372621536254883]",-1,1
0,1472,5,"[2.8976800441741943, 2.9223222732543945]","[2.3860785961151123, 2.4107205867767334]","[1.8744772672653198, 1.8991193771362305]","[0.511601448059082, 0.5116016864776611]","[-0.5116013288497925, -0.5116012096405029]",-1,1
0,2368,1,"[-0.3729042410850525, -0.3749295473098755]","[-1.1922775506973267, -1.1943027973175049]","[-2.011650800704956, -2.013676166534424]","[0.8193733096122742, 0.8193732500076294]","[-0.8193732500076294, -0.819373369216919]",-1,1
0,2368,3,"[1.2959939241409302, 1.1693694591522217]","[-1.0412683486938477, -1.1678926944732666]","[-3.378530502319336, -3.505155086517334]","[2.3372621536254883, 2.3372621536254883]","[-2.3372621536254883, -2.3372623920440674]",-1,1
0,2368,5,"[-0.3686632513999939, -0.5995396375656128]","[-0.8802646398544312, -1.1111409664154053]","[-1.3918659687042236, -1.6227424144744873]","[0.5116013884544373, 0.5116013288497925]","[-0.5116013288497925, -0.511601448059082]",-1,1
0,1459,1,"[-0.025773316621780396, 0.14575055241584778]","[0.7935999035835266, 0.9651238322257996]","[1.6129732131958008, 1.7844970226287842]","[-0.8193732500076294, -0.8193732500076294]","[0.8193733096122742, 0.8193731904029846]",1,0
0,1459,3,"[-1.5862760543823242, -1.5562723875045776]","[0.7509860992431641, 0.7809898257255554]","[3.0882484912872314, 3.1182520389556885]","[-2.3372621536254883, -2.3372621536254883]","[2.3372623920440674, 2.3372621536254883]",1,0
0,1459,5,"[0.22564376890659332, 0.13612426817417145]","[0.7372450232505798, 0.6477255821228027]","[1.248846411705017, 1.1593269109725952]","[-0.5116012692451477, -0.5116013288497925]","[0.5116013884544373, 0.5116013288497925]",1,0
0,1980,1,"[2.5875399112701416, 2.660130262374878]","[1.7681666612625122, 1.8407570123672485]","[0.9487934708595276, 1.0213837623596191]","[0.8193732500076294, 0.8193732500076294]","[-0.8193731904029846, -0.8193732500076294]",-1,1
0,1980,3,"[3.96779465675354, 3.90851092338562]","[1.6305326223373413, 1.5712486505508423]","[-0.706729531288147, -0.7660134434700012]","[2.3372621536254883, 2.3372621536254883]","[-2.3372621536254883, -2.3372621536254883]",-1,1
0,1980,5,"[2.0426368713378906, 1.8725355863571167]","[1.5310357809066772, 1.3609341382980347]","[1.0194344520568848, 0.8493329882621765]","[0.5116010904312134, 0.511601448059082]","[-0.5116013288497925, -0.5116011500358582]",-1,1
0,2676,1,"[-0.3445515036582947, -0.22310297191143036]","[-1.1639246940612793, -1.0424761772155762]","[-1.9832979440689087, -1.8618494272232056]","[0.8193731904029846, 0.8193731904029846]","[-0.8193732500076294, -0.8193732500076294]",-1,1
0,2676,3,"[1.321582317352295, 1.3063929080963135]","[-1.0156798362731934, -1.0308692455291748]","[-3.3529419898986816, -3.368131399154663]","[2.3372621536254883, 2.3372621536254883]","[-2.3372621536254883, -2.3372621536254883]",-1,1
0,2676,5,"[-0.34556975960731506, -0.47587597370147705]","[-0.8571709990501404, -0.98747718334198]","[-1.368772268295288, -1.4990785121917725]","[0.5116012096405029, 0.5116012096405029]","[-0.5116012692451477, -0.5116013288497925]",-1,1
0,170,1,"[-0.4046574532985687, -0.325656533241272]","[0.41471579670906067, 0.4937167167663574]","[1.2340890169143677, 1.3130899667739868]","[-0.8193732500076294, -0.8193732500076294]","[0.8193732500076294, 0.8193732500076294]",1,0
0,170,3,"[-1.9282190799713135, -1.9817173480987549]","[0.40904319286346436, 0.3555448651313782]","[2.746305227279663, 2.6928069591522217]","[-2.3372621536254883, -2.3372621536254883]","[2.3372621536254883, 2.3372621536254883]",1,0
0,170,5,"[-0.08295978605747223, -0.2478398233652115]","[0.42864152789115906, 0.2637614905834198]","[0.9402427077293396, 0.7753626704216003]","[-0.5116013288497925, -0.5116013288497925]","[0.5116012096405029, 0.5116012096405029]",1,0
0,1353,1,"[-0.6526238918304443, -0.47140368819236755]","[0.16674938797950745, 0.34796956181526184]","[0.9861226081848145, 1.1673427820205688]","[-0.8193732500076294, -0.8193732500076294]","[0.8193732500076294, 0.8193732500076294]",1,0
0,1353,3,"[-2.1520087718963623, -2.1132540702819824]","[0.18525350093841553, 0.22400806844234467]","[2.5225157737731934, 2.561270236968994]","[-2.3372621536254883, -2.3372621536254883]","[2.3372621536254883, 2.3372621536254883]",1,0
0,1353,5,"[-0.2849299907684326, -0.36655163764953613]","[0.22667133808135986, 0.1450495421886444]","[0.7382726669311523, 0.6566507816314697]","[-0.5116013288497925, -0.5116012096405029]","[0.5116013288497925, 0.5116012096405029]",1,0
0,151,1,"[0.7087289094924927, 0.8376063704490662]","[-0.11064431816339493, 0.018233131617307663]","[-0.9300175905227661, -0.8011401295661926]","[0.8193732500076294, 0.8193732500076294]","[-0.8193732500076294, -0.8193732500076294]",-1,1
0,151,3,"[2.272167921066284, 2.2636830806732178]","[-0.06509432196617126, -0.07357905805110931]","[-2.4023566246032715, -2.410841226577759]","[2.3372621536254883, 2.3372621536254883]","[-2.3372623920440674, -2.3372621536254883]",-1,1
0,151,5,"[0.5123338103294373, 0.38807839155197144]","[0.0007324271136894822, -0.12352284044027328]","[-0.510869026184082, -0.6351240873336792]","[0.5116013884544373, 0.5116012096405029]","[-0.511601448059082, -0.5116012692451477]",-1,1
0,1653,1,"[0.023248307406902313, 0.06459090113639832]","[0.8426215648651123, 0.8839641213417053]","[1.6619948148727417, 1.7033374309539795]","[-0.8193732500076294, -0.8193732500076294]","[0.8193732500076294, 0.8193733096122742]",1,0
0,1653,3,"[-1.5420340299606323, -1.629518985748291]","[0.795228123664856, 0.7077431678771973]","[3.132490396499634, 3.0450053215026855]","[-2.3372621536254883, -2.3372621536254883]","[2.3372621536254883, 2.3372621536254883]",1,0
0,1653,5,"[0.265572190284729, 0.07001923024654388]","[0.7771733999252319, 0.581620454788208]","[1.2887747287750244, 1.0932217836380005]","[-0.5116012096405029, -0.5116012096405029]","[0.5116013288497925, 0.5116013288497925]",1,0
0,2992,1,"[-4.3272504806518555, -4.229514122009277]","[-3.5078771114349365, -3.4101407527923584]","[-2.6885039806365967, -2.5907673835754395]","[-0.819373369216919, -0.819373369216919]","[0.8193731307983398, 0.819373369216919]",1,0
0,2992,3,"[-5.468358993530273, -5.504948616027832]","[-3.1310970783233643, -3.1676864624023438]","[-0.7938348054885864, -0.8304242491722107]","[-2.337261915206909, -2.3372621536254883]","[2.3372621536254883, 2.3372621536254883]",1,0
0,2992,5,"[-3.2779359817504883, -3.427556037902832]","[-2.7663350105285645, -2.915954828262329]","[-2.2547338008880615, -2.404353380203247]","[-0.5116009712219238, -0.5116012096405029]","[0.5116012096405029, 0.511601448059082]",1,0
0,1895,1,"[1.2664642333984375, 1.2716724872589111]","[2.0858376026153564, 2.091045618057251]","[2.9052107334136963, 2.91041898727417]","[-0.819373369216919, -0.8193731307983398]","[0.8193731307983398, 0.819373369216919]",1,0
0,1895,3,"[-0.42003169655799866, -0.5401278734207153]","[1.9172306060791016, 1.797134280204773]","[4.25449275970459, 4.134396553039551]","[-2.3372623920440674, -2.3372621536254883]","[2.3372621536254883, 2.3372621536254883]",1,0
0,1895,5,"[1.2781792879104614, 1.0531947612762451]","[1.789780616760254, 1.564795970916748]","[2.301381826400757, 2.07639741897583]","[-0.5116013288497925, -0.5116012096405029]","[0.5116012096405029, 0.511601448059082]",1,0
0,595,1,"[0.5733420848846436, 0.6097711324691772]","[-0.24603118002414703, -0.20960208773612976]","[-1.0654044151306152, -1.0289753675460815]","[0.8193732500076294, 0.8193732500076294]","[-0.8193732500076294, -0.8193732500076294]",-1,1
0,595,3,"[2.1499812602996826, 2.0580618381500244]","[-0.18728096783161163, -0.27920034527778625]","[-2.524543046951294, -2.6164627075195312]","[2.3372621536254883, 2.3372621536254883]","[-2.3372621536254883, -2.3372623920440674]",-1,1
0,595,5,"[0.40206027030944824, 0.20250524580478668]","[-0.10954102128744125, -0.3090960383415222]","[-0.6211422085762024, -0.8206974267959595]","[0.5116012692451477, 0.5116012692451477]","[-0.5116012096405029, -0.5116013884544373]",-1,1
0,1841,1,"[-0.9601022005081177, -0.8306315541267395]","[-0.1407289355993271, -0.011258279904723167]","[0.6786442995071411, 0.8081149458885193]","[-0.8193732500076294, -0.8193732500076294]","[0.8193732500076294, 0.8193732500076294]",1,0
0,1841,3,"[-2.4295079708099365, -2.437457323074341]","[-0.0922456905245781, -0.10019505769014359]","[2.245016574859619, 2.2370669841766357]","[-2.3372623920440674, -2.3372621536254883]","[2.3372621536254883, 2.3372621536254883]",1,0
0,1841,5,"[-0.5353730916976929, -0.659145176410675]","[-0.023771680891513824, -0.1475437730550766]","[0.48782971501350403, 0.36405742168426514]","[-0.5116013884544373, -0.5116013884544373]","[0.5116013884544373, 0.5116012096405029]",1,0
0,159,1,"[-0.2344522923231125, -0.07818353921175003]","[0.5849209427833557, 0.74118971824646]","[1.4042942523956299, 1.5605629682540894]","[-0.8193732500076294, -0.8193732500076294]","[0.8193733096122742, 0.8193732500076294]",1,0
0,159,3,"[-1.774608850479126, -1.7583729028701782]","[0.5626533031463623, 0.5788893103599548]","[2.8999156951904297, 2.916151523590088]","[-2.3372621536254883, -2.3372621536254883]","[2.3372623920440674, 2.3372621536254883]",1,0
0,159,5,"[0.055673424154520035, -0.04627146199345589]","[0.5672746300697327, 0.4653298854827881]","[1.0788761377334595, 0.9769311547279358]","[-0.5116012096405029, -0.5116013288497925]","[0.5116015076637268, 0.5116012692451477]",1,0
0,2304,1,"[1.5718252658843994, 1.5497283935546875]","[0.75245201587677, 0.7303550839424133]","[-0.06692125648260117, -0.08901816606521606]","[0.8193732500076294, 0.8193733096122742]","[-0.8193732500076294, -0.8193732500076294]",-1,1
0,2304,3,"[3.051112174987793, 2.9063732624053955]","[0.7138501405715942, 0.5691109895706177]","[-1.6234121322631836, -1.7681511640548706]","[2.3372621536254883, 2.3372621536254883]","[-2.3372621536254883, -2.3372621536254883]",-1,1
0,2304,5,"[1.2153308391571045, 0.9681062698364258]","[0.7037298083305359, 0.4565049111843109]","[0.19212846457958221, -0.05509632080793381]","[0.5116010308265686, 0.5116013288497925]","[-0.5116013288497925, -0.5116012096405029]",-1,1
0,2962,1,"[-2.220463514328003, -2.1924970149993896]","[-1.4010902643203735, -1.3731237649917603]","[-0.5817169547080994, -0.5537504553794861]","[-0.8193732500076294, -0.8193732500076294]","[0.8193733096122742, 0.8193733096122742]",1,0
0,2962,3,"[-3.566983938217163, -3.6665408611297607]","[-1.2297217845916748, -1.329278588294983]","[1.107540488243103, 1.0079835653305054]","[-2.3372621536254883, -2.3372621536254883]","[2.3372621536254883, 2.3372621536254883]",1,0
0,2962,5,"[-1.5619450807571411, -1.7683930397033691]","[-1.0503437519073486, -1.2567917108535767]","[-0.5387424826622009, -0.7451903820037842]","[-0.5116013288497925, -0.5116013288497925]","[0.5116012692451477, 0.5116013288497925]",1,0
0,1494,1,"[-2.6295173168182373, -2.3508925437927246]","[-1.8101441860198975, -1.5315191745758057]","[-0.9907709360122681, -0.7121459245681763]","[-0.8193731307983398, -0.819373369216919]","[0.8193732500076294, 0.8193732500076294]",1,0
0,1494,3,"[-3.936154842376709, -3.809492826461792]","[-1.5988929271697998, -1.4722305536270142]","[0.7383692264556885, 0.8650316596031189]","[-2.337261915206909, -2.3372621536254883]","[2.3372621536254883, 2.3372621536254883]",1,0
0,1494,5,"[-1.8951219320297241, -1.8974072933197021]","[-1.3835208415985107, -1.3858058452606201]","[-0.871919572353363, -0.8742045164108276]","[-0.5116010904312134, -0.511601448059082]","[0.5116012692451477, 0.5116013288497925]",1,0
0,2400,1,"[3.635241746902466, 3.710031747817993]","[2.815868377685547, 2.8906586170196533]","[1.9964951276779175, 2.0712852478027344]","[0.819373369216919, 0.8193731307983398]","[-0.8193732500076294, -0.819373369216919]",-1,1
0,2400,3,"[4.913345813751221, 4.8560471534729]","[2.5760834217071533, 2.518784761428833]","[0.23882120847702026, 0.1815226674079895]","[2.3372623920440674, 2.3372623920440674]","[-2.3372621536254883, -2.3372621536254883]",-1,1
0,2400,5,"[2.8959968090057373, 2.727687120437622]","[2.3843953609466553, 2.216085433959961]","[1.8727940320968628, 1.7044843435287476]","[0.511601448059082, 0.5116016864776611]","[-0.5116013288497925, -0.5116010904312134]",-1,1
0,2185,1,"[0.2568129003047943, 0.48883703351020813]","[-0.5625603795051575, -0.33053621649742126]","[-1.381933569908142, -1.149909496307373]","[0.8193732500076294, 0.8193732500076294]","[-0.8193731904029846, -0.8193732500076294]",-1,1
0,2185,3,"[1.8643136024475098, 1.9489188194274902]","[-0.4729485809803009, -0.3883433938026428]","[-2.810210704803467, -2.7256054878234863]","[2.3372621536254883, 2.3372621536254883]","[-2.3372621536254883, -2.3372621536254883]",-1,1
0,2185,5,"[0.1442452371120453, 0.10400368273258209]","[-0.3673560321331024, -0.4075976312160492]","[-0.878957211971283, -0.9191988706588745]","[0.5116012692451477, 0.5116013288497925]","[-0.5116012096405029, -0.5116012096405029]",-1,1
0,974,1,"[2.819443941116333, 2.8188042640686035]","[2.000070810317993, 1.9994310140609741]","[1.1806975603103638, 1.1800577640533447]","[0.8193731307983398, 0.8193732500076294]","[-0.8193732500076294, -0.8193732500076294]",-1,1
0,974,3,"[4.177088260650635, 4.0517144203186035]","[1.8398261070251465, 1.7144520282745361]","[-0.49743613600730896, -0.6228101849555969]","[2.3372621536254883, 2.3372623920440674]","[-2.3372621536254883, -2.3372621536254883]",-1,1
0,974,5,"[2.2315244674682617, 2.001776695251465]","[1.7199231386184692, 1.4901751279830933]","[1.2083218097686768, 0.9785739183425903]","[0.5116013288497925, 0.5116015672683716]","[-0.5116013288497925, -0.5116012096405029]",-1,1
0,212,1,"[2.1272778511047363, 2.098099708557129]","[1.307904601097107, 1.2787264585494995]","[0.48853132128715515, 0.4593532681465149]","[0.8193732500076294, 0.8193732500076294]","[-0.8193732500076294, -0.8193731904029846]",-1,1
0,212,3,"[3.552408218383789, 3.401278257369995]","[1.2151460647583008, 1.0640162229537964]","[-1.1221160888671875, -1.273245930671692]","[2.3372621536254883, 2.3372621536254883]","[-2.3372621536254883, -2.3372621536254883]",-1,1
0,212,5,"[1.667750597000122, 1.4147580862045288]","[1.1561493873596191, 0.9031569361686707]","[0.6445481181144714, 0.39155566692352295]","[0.5116012096405029, 0.5116011500358582]","[-0.5116012692451477, -0.5116012692451477]",-1,1
