seed,state_idx,split,ood_type,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode,history_obs,history_act
0,370,train,none,1,"[-4.639743328094482, -0.8469759225845337]","[-4.219239711761475, -0.4264727234840393]","[-4.198736667633057, -0.405969500541687]","[-0.4205036163330078, -0.4205031991004944]","[0.02050304412841797, 0.020503222942352295]",1,0,"[[-2.7878925800323486, -1.8919885158538818], [-2.5964460372924805, -2.0587317943573], [-2.9379992485046387, -2.6196370124816895], [-2.9469361305236816, -2.4965686798095703], [-3.6030728816986084, -1.5259168148040771], [-3.460468053817749, -0.408294141292572], [-3.7228386402130127, -0.1780538260936737], [-4.26181697845459, -0.8670082688331604]]","[0.0, 0.0, 0.0, 1.0, -1.0, -1.0, 0.0, -1.0]"
0,370,train,none,3,"[-4.504636764526367, -2.7841997146606445]","[-3.335233211517334, -1.6147969961166382]","[-3.2539772987365723, -1.5335408449172974]","[-1.1694035530090332, -1.1694027185440063]","[0.08125591278076172, 0.08125615119934082]",1,0,"[[-2.7878925800323486, -1.8919885158538818], [-2.5964460372924805, -2.0587317943573], [-2.9379992485046387, -2.6196370124816895], [-2.9469361305236816, -2.4965686798095703], [-3.6030728816986084, -1.5259168148040771], [-3.460468053817749, -0.408294141292572], [-3.7228386402130127, -0.1780538260936737], [-4.26181697845459, -0.8670082688331604]]","[0.0, 0.0, 0.0, 1.0, -1.0, -1.0, 0.0, -1.0]"
0,370,train,none,5,"[-3.2265660762786865, -3.3696415424346924]","[-2.1536624431610107, -2.296738624572754]","[-2.929379463195801, -3.072455406188965]","[-1.0729036331176758, -1.0729029178619385]","[-0.77571702003479, -0.7757167816162109]",0,0,"[[-2.7878925800323486, -1.8919885158538818], [-2.5964460372924805, -2.0587317943573], [-2.9379992485046387, -2.6196370124816895], [-2.9469361305236816, -2.4965686798095703], [-3.6030728816986084, -1.5259168148040771], [-3.460468053817749, -0.408294141292572], [-3.7228386402130127, -0.1780538260936737], [-4.26181697845459, -0.8670082688331604]]","[0.0, 0.0, 0.0, 1.0, -1.0, -1.0, 0.0, -1.0]"
0,313,train,none,1,"[-2.927119016647339, -4.793181896209717]","[-2.5439536571502686, -4.4100165367126465]","[-2.560788154602051, -4.42685079574585]","[-0.3831653594970703, -0.3831653594970703]","[-0.016834497451782227, -0.016834259033203125]",0,0,"[[-3.3635404109954834, -4.7708024978637695], [-3.461771011352539, -5.061917304992676], [-2.7780776023864746, -4.70067834854126], [-2.8796422481536865, -5.333655834197998], [-2.407334566116333, -5.326148509979248], [-2.12005352973938, -5.15625524520874], [-2.771253824234009, -5.431105613708496], [-2.4983577728271484, -5.060212135314941]]","[0.0, 1.0, 0.0, -1.0, 1.0, 0.0, 1.0, 0.0]"
0,313,train,none,3,"[-2.9032766819000244, -6.2899346351623535]","[-1.8232876062393188, -5.209945201873779]","[-1.8492101430892944, -5.235867500305176]","[-1.0799890756607056, -1.0799894332885742]","[-0.025922536849975586, -0.025922298431396484]",0,0,"[[-3.3635404109954834, -4.7708024978637695], [-3.461771011352539, -5.061917304992676], [-2.7780776023864746, -4.70067834854126], [-2.8796422481536865, -5.333655834197998], [-2.407334566116333, -5.326148509979248], [-2.12005352973938, -5.15625524520874], [-2.771253824234009, -5.431105613708496], [-2.4983577728271484, -5.060212135314941]]","[0.0, 1.0, 0.0, -1.0, 1.0, 0.0, 1.0, 0.0]"
0,313,train,none,5,"[-1.8512072563171387, -6.60343599319458]","[-0.7891315221786499, -5.541359901428223]","[-1.5482492446899414, -6.300477504730225]","[-1.0620757341384888, -1.0620760917663574]","[-0.7591177225112915, -0.759117603302002]",0,0,"[[-3.3635404109954834, -4.7708024978637695], [-3.461771011352539, -5.061917304992676], [-2.7780776023864746, -4.70067834854126], [-2.8796422481536865, -5.333655834197998], [-2.407334566116333, -5.326148509979248], [-2.12005352973938, -5.15625524520874], [-2.771253824234009, -5.431105613708496], [-2.4983577728271484, -5.060212135314941]]","[0.0, 1.0, 0.0, -1.0, 1.0, 0.0, 1.0, 0.0]"
0,1924,train,none,1,"[-3.815173387527466, -4.032276630401611]","[-3.427609443664551, -3.644712448120117]","[-3.4400455951690674, -3.657148599624634]","[-0.38756394386291504, -0.38756418228149414]","[-0.012436151504516602, -0.012436151504516602]",0,0,"[[-2.7874679565429688, -4.489243984222412], [-3.572995662689209, -4.682403564453125], [-3.8096604347229004, -4.483029365539551], [-4.18227481842041, -4.720497131347656], [-3.98519229888916, -4.858267307281494], [-3.6058623790740967, -4.591470718383789], [-3.451080799102783, -4.097075939178467], [-3.4285218715667725, -4.254629135131836]]","[-1.0, 1.0, 1.0, -1.0, -1.0, 0.0, 0.0, 1.0]"
0,1924,train,none,3,"[-3.709209680557251, -5.6076812744140625]","[-2.6207869052886963, -4.519258499145508]","[-2.6347153186798096, -4.533186912536621]","[-1.0884227752685547, -1.0884227752685547]","[-0.013928413391113281, -0.013928413391113281]",0,0,"[[-2.7874679565429688, -4.489243984222412], [-3.572995662689209, -4.682403564453125], [-3.8096604347229004, -4.483029365539551], [-4.18227481842041, -4.720497131347656], [-3.98519229888916, -4.858267307281494], [-3.6058623790740967, -4.591470718383789], [-3.451080799102783, -4.097075939178467], [-3.4285218715667725, -4.254629135131836]]","[-1.0, 1.0, 1.0, -1.0, -1.0, 0.0, 0.0, 1.0]"
0,1924,train,none,5,"[-2.5711958408355713, -5.980336666107178]","[-1.5088746547698975, -4.918015003204346]","[-2.2706332206726074, -5.679773807525635]","[-1.0623211860656738, -1.062321662902832]","[-0.76175856590271, -0.7617588043212891]",0,0,"[[-2.7874679565429688, -4.489243984222412], [-3.572995662689209, -4.682403564453125], [-3.8096604347229004, -4.483029365539551], [-4.18227481842041, -4.720497131347656], [-3.98519229888916, -4.858267307281494], [-3.6058623790740967, -4.591470718383789], [-3.451080799102783, -4.097075939178467], [-3.4285218715667725, -4.254629135131836]]","[-1.0, 1.0, 1.0, -1.0, -1.0, 0.0, 0.0, 1.0]"
0,2638,train,none,1,"[-1.1020851135253906, 1.5019598007202148]","[-1.2992914915084839, 1.304753303527832]","[-1.8964979648590088, 0.7075468897819519]","[0.19720637798309326, 0.1972064971923828]","[-0.5972064733505249, -0.5972064137458801]",-1,1,"[[0.3125186860561371, 1.0626524686813354], [0.4130603075027466, 1.3803340196609497], [-0.1606314480304718, 1.1047186851501465], [-0.4614502787590027, 2.201042890548706], [-0.18487457931041718, 2.1323742866516113], [-1.5202836990356445, 1.4481761455535889], [-1.314507007598877, 2.0030064582824707], [-1.1881871223449707, 0.9553349614143372]]","[-1.0, 0.0, 0.0, -1.0, -1.0, 1.0, -1.0, 1.0]"
0,2638,train,none,3,"[-0.13100697100162506, 0.5166076421737671]","[-0.6999799609184265, -0.05236541107296944]","[-2.294495105743408, -1.6468807458877563]","[0.5689730048179626, 0.5689730644226074]","[-1.594515085220337, -1.594515323638916]",-1,1,"[[0.3125186860561371, 1.0626524686813354], [0.4130603075027466, 1.3803340196609497], [-0.1606314480304718, 1.1047186851501465], [-0.4614502787590027, 2.201042890548706], [-0.18487457931041718, 2.1323742866516113], [-1.5202836990356445, 1.4481761455535889], [-1.314507007598877, 2.0030064582824707], [-1.1881871223449707, 0.9553349614143372]]","[-1.0, 0.0, 0.0, -1.0, -1.0, 1.0, -1.0, 1.0]"
0,2638,train,none,5,"[-0.6145893335342407, -1.7258869409561157]","[0.22465355694293976, -0.8866441249847412]","[-1.0435705184936523, -2.1548683643341064]","[-0.8392428755760193, -0.8392428159713745]","[-1.2682241201400757, -1.2682242393493652]",0,1,"[[0.3125186860561371, 1.0626524686813354], [0.4130603075027466, 1.3803340196609497], [-0.1606314480304718, 1.1047186851501465], [-0.4614502787590027, 2.201042890548706], [-0.18487457931041718, 2.1323742866516113], [-1.5202836990356445, 1.4481761455535889], [-1.314507007598877, 2.0030064582824707], [-1.1881871223449707, 0.9553349614143372]]","[-1.0, 0.0, 0.0, -1.0, -1.0, 1.0, -1.0, 1.0]"
0,1441,train,none,1,"[-4.104897975921631, -3.1487579345703125]","[-3.7043211460113525, -2.748180866241455]","[-3.7037439346313477, -2.7476038932800293]","[-0.4005768299102783, -0.4005770683288574]","[0.0005772113800048828, 0.0005769729614257812]",1,0,"[[-2.67474102973938, -3.6352977752685547], [-3.4026565551757812, -3.788151264190674], [-3.1938726902008057, -3.931668519973755], [-3.4292783737182617, -4.224412441253662], [-3.1220126152038574, -3.7539749145507812], [-3.709334373474121, -3.8218514919281006], [-3.2289013862609863, -3.290438652038574], [-3.719797134399414, -3.3109116554260254]]","[0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 1.0]"
0,1441,train,none,3,"[-3.9895246028900146, -4.82914400100708]","[-2.8705191612243652, -3.7101383209228516]","[-2.845898389816284, -3.6855177879333496]","[-1.1190054416656494, -1.1190056800842285]","[0.024620771408081055, 0.024620532989501953]",1,0,"[[-2.67474102973938, -3.6352977752685547], [-3.4026565551757812, -3.788151264190674], [-3.1938726902008057, -3.931668519973755], [-3.4292783737182617, -4.224412441253662], [-3.1220126152038574, -3.7539749145507812], [-3.709334373474121, -3.8218514919281006], [-3.2289013862609863, -3.290438652038574], [-3.719797134399414, -3.3109116554260254]]","[0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 1.0]"
0,1441,train,none,5,"[-2.806851387023926, -5.260377407073975]","[-1.7342579364776611, -4.187784194946289]","[-2.4903531074523926, -4.943879127502441]","[-1.0725934505462646, -1.0725932121276855]","[-0.7560951709747314, -0.7560949325561523]",0,0,"[[-2.67474102973938, -3.6352977752685547], [-3.4026565551757812, -3.788151264190674], [-3.1938726902008057, -3.931668519973755], [-3.4292783737182617, -4.224412441253662], [-3.1220126152038574, -3.7539749145507812], [-3.709334373474121, -3.8218514919281006], [-3.2289013862609863, -3.290438652038574], [-3.719797134399414, -3.3109116554260254]]","[0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0, 1.0]"
0,2508,train,none,1,"[-1.9505311250686646, -1.7845014333724976]","[-1.4149775505065918, -1.2489479780197144]","[-1.2794240713119507, -1.1133943796157837]","[-0.5355535745620728, -0.5355534553527832]","[0.1355534791946411, 0.13555359840393066]",1,0,"[[-2.5262253284454346, -0.9310981631278992], [-2.1067161560058594, -0.7199938893318176], [-2.864057779312134, -1.841599702835083], [-2.676701068878174, -1.1594082117080688], [-1.4689767360687256, -0.6040555238723755], [-0.9823306202888489, -0.5509294867515564], [-1.7410780191421509, -1.0938071012496948], [-1.3099619150161743, -1.732771635055542]]","[0.0, 1.0, -1.0, 1.0, 1.0, 0.0, -1.0, 0.0]"
0,2508,train,none,3,"[-2.2184488773345947, -3.7711429595947266]","[-0.804386556148529, -2.3570809364318848]","[-0.3312368094921112, -1.883931040763855]","[-1.414062261581421, -1.4140620231628418]","[0.47314974665641785, 0.4731498956680298]",1,0,"[[-2.5262253284454346, -0.9310981631278992], [-2.1067161560058594, -0.7199938893318176], [-2.864057779312134, -1.841599702835083], [-2.676701068878174, -1.1594082117080688], [-1.4689767360687256, -0.6040555238723755], [-0.9823306202888489, -0.5509294867515564], [-1.7410780191421509, -1.0938071012496948], [-1.3099619150161743, -1.732771635055542]]","[0.0, 1.0, -1.0, 1.0, 1.0, 0.0, -1.0, 0.0]"
0,2508,train,none,5,"[-1.1146600246429443, -4.21173620223999]","[0.13042663037776947, -2.9666497707366943]","[-0.4530053436756134, -3.550081729888916]","[-1.245086669921875, -1.245086431503296]","[-0.5834319591522217, -0.5834319591522217]",0,0,"[[-2.5262253284454346, -0.9310981631278992], [-2.1067161560058594, -0.7199938893318176], [-2.864057779312134, -1.841599702835083], [-2.676701068878174, -1.1594082117080688], [-1.4689767360687256, -0.6040555238723755], [-0.9823306202888489, -0.5509294867515564], [-1.7410780191421509, -1.0938071012496948], [-1.3099619150161743, -1.732771635055542]]","[0.0, 1.0, -1.0, 1.0, 1.0, 0.0, -1.0, 0.0]"
0,605,train,none,1,"[-1.0702530145645142, -0.1306530088186264]","[-0.263973593711853, 0.6756263971328735]","[0.14230583608150482, 1.0819058418273926]","[-0.8062794208526611, -0.8062794208526611]","[0.40627944469451904, 0.40627944469451904]",1,0,"[[-2.16957688331604, -2.464635133743286], [-2.219557762145996, -2.3535828590393066], [-1.9767824411392212, -2.1375694274902344], [-1.7830263376235962, -1.4961159229278564], [-1.2850514650344849, -1.0640244483947754], [0.09722644835710526, -0.5240936279296875], [-0.31777769327163696, -0.41249915957450867], [-0.09837877005338669, 0.2930960953235626]]","[-1.0, -1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
0,605,train,none,3,"[-1.6661571264266968, -2.5207040309906006]","[0.23439449071884155, -0.620152473449707]","[1.1199069023132324, 0.26535993814468384]","[-1.9005515575408936, -1.9005515575408936]","[0.8855124115943909, 0.8855124115943909]",1,0,"[[-2.16957688331604, -2.464635133743286], [-2.219557762145996, -2.3535828590393066], [-1.9767824411392212, -2.1375694274902344], [-1.7830263376235962, -1.4961159229278564], [-1.2850514650344849, -1.0640244483947754], [0.09722644835710526, -0.5240936279296875], [-0.31777769327163696, -0.41249915957450867], [-0.09837877005338669, 0.2930960953235626]]","[-1.0, -1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
0,605,train,none,5,"[-0.5039477348327637, -2.9709463119506836]","[1.0679265260696411, -1.3990719318389893]","[0.5823744535446167, -1.8846240043640137]","[-1.5718742609024048, -1.5718743801116943]","[-0.4855520725250244, -0.4855520725250244]",0,0,"[[-2.16957688331604, -2.464635133743286], [-2.219557762145996, -2.3535828590393066], [-1.9767824411392212, -2.1375694274902344], [-1.7830263376235962, -1.4961159229278564], [-1.2850514650344849, -1.0640244483947754], [0.09722644835710526, -0.5240936279296875], [-0.31777769327163696, -0.41249915957450867], [-0.09837877005338669, 0.2930960953235626]]","[-1.0, -1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
0,1878,train,none,1,"[-3.521766185760498, -2.993134021759033]","[-3.5212743282318115, -2.9926421642303467]","[-3.9207823276519775, -3.3921501636505127]","[-0.0004918575286865234, -0.0004918575286865234]","[-0.399507999420166, -0.399507999420166]",0,1,"[[-3.2659049034118652, -3.693531036376953], [-3.3166542053222656, -3.6321516036987305], [-3.2821037769317627, -3.6945693492889404], [-2.7336463928222656, -4.120483875274658], [-2.8148274421691895, -3.656360387802124], [-3.522705078125, -4.263456344604492], [-3.4798059463500977, -3.9215919971466064], [-3.527116298675537, -3.568239212036133]]","[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, -1.0, 0.0]"
0,1878,train,none,3,"[-2.683500289916992, -3.9089455604553223]","[-2.705319404602051, -3.930764675140381]","[-3.822066068649292, -5.047511577606201]","[0.021819114685058594, 0.021819114685058594]","[-1.1167466640472412, -1.1167469024658203]",-1,1,"[[-3.2659049034118652, -3.693531036376953], [-3.3166542053222656, -3.6321516036987305], [-3.2821037769317627, -3.6945693492889404], [-2.7336463928222656, -4.120483875274658], [-2.8148274421691895, -3.656360387802124], [-3.522705078125, -4.263456344604492], [-3.4798059463500977, -3.9215919971466064], [-3.527116298675537, -3.568239212036133]]","[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, -1.0, 0.0]"
0,1878,train,none,5,"[-2.33915114402771, -5.140885353088379]","[-1.58516526222229, -4.386899471282959]","[-2.6585144996643066, -5.460248947143555]","[-0.7539858818054199, -0.7539858818054199]","[-1.0733492374420166, -1.0733494758605957]",0,1,"[[-3.2659049034118652, -3.693531036376953], [-3.3166542053222656, -3.6321516036987305], [-3.2821037769317627, -3.6945693492889404], [-2.7336463928222656, -4.120483875274658], [-2.8148274421691895, -3.656360387802124], [-3.522705078125, -4.263456344604492], [-3.4798059463500977, -3.9215919971466064], [-3.527116298675537, -3.568239212036133]]","[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, -1.0, 0.0]"
0,953,train,none,1,"[-4.506143569946289, -2.260066509246826]","[-4.4968953132629395, -2.2508180141448975]","[-4.887646675109863, -2.6415693759918213]","[-0.00924825668334961, -0.009248495101928711]","[-0.39075136184692383, -0.39075136184692383]",0,1,"[[-3.702956438064575, -1.7040289640426636], [-3.8967316150665283, -1.6421276330947876], [-3.4858956336975098, -1.3955525159835815], [-3.4814984798431396, -1.4779787063598633], [-3.6634697914123535, -1.9586395025253296], [-3.535327434539795, -1.9199541807174683], [-4.271639347076416, -2.693969249725342], [-4.554085731506348, -2.7873716354370117]]","[1.0, -1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]"
0,953,train,none,3,"[-3.5922324657440186, -3.267683744430542]","[-3.585817337036133, -3.2612686157226562]","[-4.680934429168701, -4.356385707855225]","[-0.006415128707885742, -0.006415128707885742]","[-1.0951170921325684, -1.0951170921325684]",0,1,"[[-3.702956438064575, -1.7040289640426636], [-3.8967316150665283, -1.6421276330947876], [-3.4858956336975098, -1.3955525159835815], [-3.4814984798431396, -1.4779787063598633], [-3.6634697914123535, -1.9586395025253296], [-3.535327434539795, -1.9199541807174683], [-4.271639347076416, -2.693969249725342], [-4.554085731506348, -2.7873716354370117]]","[1.0, -1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]"
0,953,train,none,5,"[-3.1545827388763428, -4.55744743347168]","[-2.379814624786377, -3.7826790809631348]","[-3.4351277351379395, -4.837992191314697]","[-0.7747681140899658, -0.7747683525085449]","[-1.0553131103515625, -1.0553131103515625]",0,1,"[[-3.702956438064575, -1.7040289640426636], [-3.8967316150665283, -1.6421276330947876], [-3.4858956336975098, -1.3955525159835815], [-3.4814984798431396, -1.4779787063598633], [-3.6634697914123535, -1.9586395025253296], [-3.535327434539795, -1.9199541807174683], [-4.271639347076416, -2.693969249725342], [-4.554085731506348, -2.7873716354370117]]","[1.0, -1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]"
0,986,train,none,1,"[-4.6324872970581055, -3.3313581943511963]","[-4.247045040130615, -2.945915937423706]","[-4.261602878570557, -2.9604735374450684]","[-0.38544225692749023, -0.38544225692749023]","[-0.014557838439941406, -0.014557600021362305]",0,0,"[[-2.889866828918457, -3.4493353366851807], [-3.5924875736236572, -4.1090192794799805], [-3.88741135597229, -3.9830305576324463], [-3.513305902481079, -4.4210662841796875], [-3.671468496322632, -4.535264015197754], [-4.118716239929199, -4.624581336975098], [-3.96132493019104, -3.8792760372161865], [-4.291085720062256, -3.5190536975860596]]","[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 0.0, -1.0]"
0,986,train,none,3,"[-4.442476272583008, -4.970743179321289]","[-3.3603274822235107, -3.888594388961792]","[-3.381969690322876, -3.910236358642578]","[-1.082148790359497, -1.082148790359497]","[-0.021642208099365234, -0.021641969680786133]",0,0,"[[-2.889866828918457, -3.4493353366851807], [-3.5924875736236572, -4.1090192794799805], [-3.88741135597229, -3.9830305576324463], [-3.513305902481079, -4.4210662841796875], [-3.671468496322632, -4.535264015197754], [-4.118716239929199, -4.624581336975098], [-3.96132493019104, -3.8792760372161865], [-4.291085720062256, -3.5190536975860596]]","[-1.0, -1.0, 1.0, 1.0, 1.0, -1.0, 0.0, -1.0]"
