seed,state_idx,split,ood_type,horizon,outcome_m1,outcome_0,outcome_p1,residual_m1,residual_p1,best_action,mode,history_obs,history_act
3,1727,train,none,5,"[-2.171701669692993, -2.1047022342681885]","[-2.417586326599121, -2.350586414337158]","[-4.2547125816345215, -4.187712669372559]","[0.24588465690612793, 0.24588418006896973]","[-1.8371262550354004, -1.8371262550354004]",-1,1,"[[-3.573258399963379, -2.9800100326538086], [-3.882507085800171, -2.954598903656006], [-4.04292106628418, -3.027193546295166], [-3.8281331062316895, -2.879279851913452], [-3.4868123531341553, -2.5591626167297363], [-3.124049663543701, -2.3840041160583496], [-3.227907657623291, -2.847116231918335], [-3.074204206466675, -2.881518840789795]]","[0.0, 1.0, 1.0, 0.0, 1.0, -1.0, 1.0, -1.0]"
3,195,train,none,1,"[-2.488717555999756, -2.1506409645080566]","[-2.5345041751861572, -2.196427583694458]","[-2.9802911281585693, -2.64221453666687]","[0.04578661918640137, 0.04578661918640137]","[-0.4457869529724121, -0.4457869529724121]",-1,1,"[[-3.154620409011841, -2.6799235343933105], [-2.8783791065216064, -2.1747806072235107], [-2.6287543773651123, -2.0889041423797607], [-2.808640480041504, -2.075222969055176], [-2.5905888080596924, -1.8434813022613525], [-2.5810515880584717, -1.9463599920272827], [-2.648998498916626, -1.9377732276916504], [-2.8864450454711914, -2.308420181274414]]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
3,195,train,none,3,"[-2.2030229568481445, -1.5965839624404907]","[-2.3872499465942383, -1.7808109521865845]","[-3.623114585876465, -3.0166754722595215]","[0.18422698974609375, 0.18422698974609375]","[-1.2358646392822266, -1.235864520072937]",-1,1,"[[-3.154620409011841, -2.6799235343933105], [-2.8783791065216064, -2.1747806072235107], [-2.6287543773651123, -2.0889041423797607], [-2.808640480041504, -2.075222969055176], [-2.5905888080596924, -1.8434813022613525], [-2.5810515880584717, -1.9463599920272827], [-2.648998498916626, -1.9377732276916504], [-2.8864450454711914, -2.308420181274414]]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
3,195,train,none,5,"[-1.9022566080093384, -1.5370886325836182]","[-2.27230167388916, -1.9071335792541504]","[-4.172901153564453, -3.8077332973480225]","[0.3700450658798218, 0.3700449466705322]","[-1.900599479675293, -1.900599718093872]",-1,1,"[[-3.154620409011841, -2.6799235343933105], [-2.8783791065216064, -2.1747806072235107], [-2.6287543773651123, -2.0889041423797607], [-2.808640480041504, -2.075222969055176], [-2.5905888080596924, -1.8434813022613525], [-2.5810515880584717, -1.9463599920272827], [-2.648998498916626, -1.9377732276916504], [-2.8864450454711914, -2.308420181274414]]","[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
3,2406,train,none,1,"[-2.6799123287200928, -3.7030279636383057]","[-2.6815683841705322, -3.704684019088745]","[-3.083224296569824, -4.106339931488037]","[0.0016560554504394531, 0.0016560554504394531]","[-0.401655912399292, -0.401655912399292]",-1,1,"[[-4.427828788757324, -3.7633056640625], [-4.203579425811768, -3.6244025230407715], [-3.9698448181152344, -3.949181318283081], [-3.714843511581421, -3.8929903507232666], [-3.8080387115478516, -4.257124423980713], [-3.7600791454315186, -4.383581638336182], [-3.560175657272339, -4.1328301429748535], [-3.0412492752075195, -3.8960583209991455]]","[-1.0, 0.0, -1.0, -1.0, 1.0, 1.0, 0.0, -1.0]"
3,2406,train,none,3,"[-2.4803996086120605, -3.1024365425109863]","[-2.519975185394287, -3.142012357711792]","[-3.650149345397949, -4.272186279296875]","[0.03957557678222656, 0.039575815200805664]","[-1.130174160003662, -1.130173921585083]",-1,1,"[[-4.427828788757324, -3.7633056640625], [-4.203579425811768, -3.6244025230407715], [-3.9698448181152344, -3.949181318283081], [-3.714843511581421, -3.8929903507232666], [-3.8080387115478516, -4.257124423980713], [-3.7600791454315186, -4.383581638336182], [-3.560175657272339, -4.1328301429748535], [-3.0412492752075195, -3.8960583209991455]]","[-1.0, 0.0, -1.0, -1.0, 1.0, 1.0, 0.0, -1.0]"
3,2406,train,none,5,"[-2.28218936920166, -3.0257208347320557]","[-2.3920860290527344, -3.135617733001709]","[-4.15281867980957, -4.896349906921387]","[0.10989665985107422, 0.10989689826965332]","[-1.760732650756836, -1.7607321739196777]",-1,1,"[[-4.427828788757324, -3.7633056640625], [-4.203579425811768, -3.6244025230407715], [-3.9698448181152344, -3.949181318283081], [-3.714843511581421, -3.8929903507232666], [-3.8080387115478516, -4.257124423980713], [-3.7600791454315186, -4.383581638336182], [-3.560175657272339, -4.1328301429748535], [-3.0412492752075195, -3.8960583209991455]]","[-1.0, 0.0, -1.0, -1.0, 1.0, 1.0, 0.0, -1.0]"
3,82,train,none,1,"[-2.492727518081665, -2.8388590812683105]","[-2.5199224948883057, -2.866054058074951]","[-2.947117805480957, -3.2932493686676025]","[0.027194976806640625, 0.027194976806640625]","[-0.42719531059265137, -0.42719531059265137]",-1,1,"[[-2.3472442626953125, -3.132222890853882], [-2.965787410736084, -3.201730251312256], [-3.006042718887329, -2.9407763481140137], [-3.187647581100464, -3.383315324783325], [-3.5876169204711914, -3.5460362434387207], [-3.4320731163024902, -3.382444381713867], [-3.028026819229126, -3.1871986389160156], [-2.871095895767212, -3.0132901668548584]]","[0.0, 1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 0.0]"
3,82,train,none,3,"[-2.2516696453094482, -2.262728691101074]","[-2.3740899562835693, -2.385148763656616]","[-3.5659477710723877, -3.5770068168640137]","[0.1224203109741211, 0.12242007255554199]","[-1.1918578147888184, -1.1918580532073975]",-1,1,"[[-2.3472442626953125, -3.132222890853882], [-2.965787410736084, -3.201730251312256], [-3.006042718887329, -2.9407763481140137], [-3.187647581100464, -3.383315324783325], [-3.5876169204711914, -3.5460362434387207], [-3.4320731163024902, -3.382444381713867], [-3.028026819229126, -3.1871986389160156], [-2.871095895767212, -3.0132901668548584]]","[0.0, 1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 0.0]"
3,82,train,none,5,"[-2.003399610519409, -2.195523738861084]","[-2.2604246139526367, -2.4525482654571533]","[-4.10339879989624, -4.295523166656494]","[0.25702500343322754, 0.25702452659606934]","[-1.8429741859436035, -1.8429749011993408]",-1,1,"[[-2.3472442626953125, -3.132222890853882], [-2.965787410736084, -3.201730251312256], [-3.006042718887329, -2.9407763481140137], [-3.187647581100464, -3.383315324783325], [-3.5876169204711914, -3.5460362434387207], [-3.4320731163024902, -3.382444381713867], [-3.028026819229126, -3.1871986389160156], [-2.871095895767212, -3.0132901668548584]]","[0.0, 1.0, 0.0, 1.0, 1.0, -1.0, -1.0, 0.0]"
3,1689,train,none,1,"[-2.511692523956299, -2.416060209274292]","[-2.549663782119751, -2.454031467437744]","[-2.9876348972320557, -2.892002582550049]","[0.03797125816345215, 0.03797125816345215]","[-0.4379711151123047, -0.4379711151123047]",-1,1,"[[-3.411886215209961, -2.492659568786621], [-3.450120210647583, -2.3263919353485107], [-3.87516450881958, -2.8333518505096436], [-3.7871310710906982, -2.500107526779175], [-3.3649797439575195, -2.1384778022766113], [-3.0956497192382812, -2.342906951904297], [-2.7680253982543945, -2.2794246673583984], [-2.902402400970459, -2.5795819759368896]]","[-1.0, 0.0, 1.0, 0.0, -1.0, 0.0, -1.0, 1.0]"
3,1689,train,none,3,"[-2.2427992820739746, -1.8551665544509888]","[-2.4009313583374023, -2.013298511505127]","[-3.618358850479126, -3.2307257652282715]","[0.15813207626342773, 0.15813195705413818]","[-1.2174274921417236, -1.2174272537231445]",-1,1,"[[-3.411886215209961, -2.492659568786621], [-3.450120210647583, -2.3263919353485107], [-3.87516450881958, -2.8333518505096436], [-3.7871310710906982, -2.500107526779175], [-3.3649797439575195, -2.1384778022766113], [-3.0956497192382812, -2.342906951904297], [-2.7680253982543945, -2.2794246673583984], [-2.902402400970459, -2.5795819759368896]]","[-1.0, 0.0, 1.0, 0.0, -1.0, 0.0, -1.0, 1.0]"
3,1689,train,none,5,"[-1.96265709400177, -1.7949618101119995]","[-2.284649133682251, -2.1169536113739014]","[-4.1611552238464355, -3.993459463119507]","[0.32199203968048096, 0.32199180126190186]","[-1.8765060901641846, -1.8765058517456055]",-1,1,"[[-3.411886215209961, -2.492659568786621], [-3.450120210647583, -2.3263919353485107], [-3.87516450881958, -2.8333518505096436], [-3.7871310710906982, -2.500107526779175], [-3.3649797439575195, -2.1384778022766113], [-3.0956497192382812, -2.342906951904297], [-2.7680253982543945, -2.2794246673583984], [-2.902402400970459, -2.5795819759368896]]","[-1.0, 0.0, 1.0, 0.0, -1.0, 0.0, -1.0, 1.0]"
3,2230,train,none,1,"[-2.300615072250366, -2.5894899368286133]","[-2.339901924133301, -2.6287765502929688]","[-2.779188632965088, -3.068063259124756]","[0.03928685188293457, 0.03928661346435547]","[-0.4392867088317871, -0.4392867088317871]",-1,1,"[[-3.2158544063568115, -2.653846263885498], [-3.0449841022491455, -2.8048133850097656], [-3.3097379207611084, -2.813847541809082], [-3.118398427963257, -2.610177755355835], [-2.888702392578125, -2.765184164047241], [-3.197906255722046, -2.708284854888916], [-2.7490298748016357, -2.631962299346924], [-2.681600332260132, -2.763524293899536]]","[-1.0, -1.0, -1.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
3,2230,train,none,3,"[-2.0491507053375244, -2.008535623550415]","[-2.2116212844848633, -2.171005964279175]","[-3.4319345951080322, -3.3913187980651855]","[0.16247057914733887, 0.16247034072875977]","[-1.220313310623169, -1.2203128337860107]",-1,1,"[[-3.2158544063568115, -2.653846263885498], [-3.0449841022491455, -2.8048133850097656], [-3.3097379207611084, -2.813847541809082], [-3.118398427963257, -2.610177755355835], [-2.888702392578125, -2.765184164047241], [-3.197906255722046, -2.708284854888916], [-2.7490298748016357, -2.631962299346924], [-2.681600332260132, -2.763524293899536]]","[-1.0, -1.0, -1.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
3,2230,train,none,5,"[-1.7835910320281982, -1.9290790557861328]","[-2.1137967109680176, -2.259284496307373]","[-3.9940924644470215, -4.139579772949219]","[0.33020567893981934, 0.33020544052124023]","[-1.880295753479004, -1.8802952766418457]",-1,1,"[[-3.2158544063568115, -2.653846263885498], [-3.0449841022491455, -2.8048133850097656], [-3.3097379207611084, -2.813847541809082], [-3.118398427963257, -2.610177755355835], [-2.888702392578125, -2.765184164047241], [-3.197906255722046, -2.708284854888916], [-2.7490298748016357, -2.631962299346924], [-2.681600332260132, -2.763524293899536]]","[-1.0, -1.0, -1.0, 1.0, 0.0, 1.0, 0.0, 0.0]"
